step,timestamp,reward,balance,realized_pnl,unrealized_pnl,position,action,trade_pnl
1279,2024-09-26 07:25:00,-1.4277335778876852,99353.448210846,-646.551789154043,-71.38667889438426,1,1,0.0
1280,2024-09-26 07:30:00,-1.035869998289683,99353.448210846,-646.551789154043,-51.79349991448416,1,1,0.0
1281,2024-09-26 07:35:00,-4.143145127917985,99249.86958264805,-750.1304173519927,-9.924986958264807,-1,0,-103.57862819794964
1282,2024-09-26 07:40:00,-1.648888452703218,99208.64737133047,-791.3526286695732,-9.920864737133048,1,1,-41.222211317580445
1283,2024-09-26 07:45:00,-0.35859199091505944,99208.64737133047,-791.3526286695732,-17.92959954575297,1,1,0.0
1284,2024-09-26 07:50:00,-0.47335182156587163,99196.81357579133,-803.1864242087199,-9.919681357579133,-1,0,-11.833795539146791
1285,2024-09-26 07:55:00,1.6877310648194093,99196.81357579133,-803.1864242087199,84.38655324097046,-1,0,0.0
1286,2024-09-26 08:00:00,6.680497075024145,99363.82600266693,-636.1739973331163,-9.936382600266693,1,1,167.01242687560364
1287,2024-09-26 08:05:00,0.20499375074921006,99368.95084643566,-631.0491535643861,-9.936895084643567,-1,0,5.124843768730251
1288,2024-09-26 08:10:00,-0.3237134496289435,99368.95084643566,-631.0491535643861,-16.185672481447174,-1,0,0.0
1289,2024-09-26 08:15:00,-1.109274036655513,99368.95084643566,-631.0491535643861,-55.46370183277565,-1,0,0.0
1290,2024-09-26 08:20:00,-0.46654264726988565,99368.95084643566,-631.0491535643861,-23.327132363494282,-1,0,0.0
1291,2024-09-26 08:25:00,0.24760334093601444,99368.95084643566,-631.0491535643861,12.380167046800722,-1,0,0.0
1292,2024-09-26 08:30:00,-5.300216994505369,99368.95084643566,-631.0491535643861,-59.03443177378929,-1,0,0.0
1293,2024-09-26 08:35:00,-13.324494377604001,99368.95084643566,-631.0491535643861,-105.45392100718469,-1,0,0.0
1294,2024-09-26 08:40:00,-8.121757277794366,99368.95084643566,-631.0491535643861,-77.78076396420012,-1,0,0.0
1295,2024-09-26 08:45:00,-2.3305190228015555,99310.68787086563,-689.3121291344249,-9.931068787086563,1,1,-58.26297557003889
1296,2024-09-26 08:50:00,-0.37698429151043167,99310.68787086563,-689.3121291344249,-18.849214575521582,1,1,0.0
1297,2024-09-26 08:55:00,-0.7231474711763924,99292.60918408622,-707.3908159138348,-9.929260918408621,-1,0,-18.07868677940981
1298,2024-09-26 09:00:00,-1.5717049933639018,99292.60918408622,-707.3908159138348,-78.58524966819509,-1,0,0.0
1299,2024-09-26 09:05:00,-2.0531885508298235,99292.60918408622,-707.3908159138348,-102.65942754149118,-1,0,0.0
1300,2024-09-26 09:10:00,-2.142352172582567,99292.60918408622,-707.3908159138348,-107.11760862912836,-1,0,0.0
1301,2024-09-26 09:15:00,-3.6478620931572086,99201.4126317573,-798.587368242765,-9.92014126317573,1,1,-91.19655232893021
1302,2024-09-26 09:20:00,0.1042576224643943,99201.4126317573,-798.587368242765,5.212881123219715,1,1,0.0
1303,2024-09-26 09:25:00,0.6383642949253402,99201.4126317573,-798.587368242765,31.91821474626701,1,1,0.0
1304,2024-09-26 09:30:00,0.8698105196583772,99201.4126317573,-798.587368242765,43.49052598291886,1,1,0.0
1305,2024-09-26 09:35:00,0.8085484843266457,99221.62634386546,-778.3736561345988,-9.922162634386545,-1,0,20.213712108166142
1306,2024-09-26 09:40:00,-0.5445481501711363,99208.01264011118,-791.9873598888772,-9.92080126401112,1,1,-13.613703754278408
1307,2024-09-26 09:45:00,-0.580101406765922,99193.51010494203,-806.4898950580252,-9.919351010494204,-1,0,-14.50253516914805
1308,2024-09-26 09:50:00,-1.2206734633053316,99162.9932683594,-837.0067316406585,-9.91629932683594,1,1,-30.51683658263329
1309,2024-09-26 09:55:00,-0.6963822058655984,99162.9932683594,-837.0067316406585,-34.81911029327992,1,1,0.0
1310,2024-09-26 10:00:00,-3.639054881614239,99072.01689631904,-927.9831036810144,-9.907201689631904,-1,0,-90.97637204035598
1311,2024-09-26 10:05:00,-0.23371236038697574,99072.01689631904,-927.9831036810144,-11.685618019348787,-1,0,0.0
1312,2024-09-26 10:10:00,-1.2550106197234894,99040.64163082595,-959.3583691741017,-9.904064163082595,1,1,-31.375265493087234
1313,2024-09-26 10:15:00,-0.2869635685114836,99040.64163082595,-959.3583691741017,-14.34817842557418,1,1,0.0
1314,2024-09-26 10:20:00,0.08634202953709902,99040.64163082595,-959.3583691741017,4.317101476854951,1,1,0.0
1315,2024-09-26 10:25:00,0.7974003115341737,99040.64163082595,-959.3583691741017,39.87001557670868,1,1,0.0
1316,2024-09-26 10:30:00,-0.06750381392688481,99040.64163082595,-959.3583691741017,8.761215739346536,1,1,0.0
1317,2024-09-26 10:35:00,0.31041587741760057,99040.64163082595,-959.3583691741017,20.315912821797024,1,1,0.0
1318,2024-09-26 10:40:00,1.7039996210805624,99040.64163082595,-959.3583691741017,85.19998105402811,1,1,0.0
1319,2024-09-26 10:45:00,2.7270613889898763,99108.81816555069,-891.1818344493547,-9.91088181655507,-1,0,68.1765347247469
1320,2024-09-26 10:50:00,-0.0738073129757111,99108.81816555069,-891.1818344493547,-3.690365648785555,-1,0,0.0
1321,2024-09-26 10:55:00,-1.1839135191145138,99079.22032757282,-920.7796724272175,-9.907922032757284,1,1,-29.597837977862845
1322,2024-09-26 11:00:00,0.10386089707762448,99079.22032757282,-920.7796724272175,5.193044853881224,1,1,0.0
1323,2024-09-26 11:05:00,-0.15312735739973435,99075.39214363783,-924.6078563622109,-9.907539214363783,-1,0,-3.8281839349933584
1324,2024-09-26 11:10:00,-2.2847847435675805,99018.27252504864,-981.7274749514004,-9.901827252504866,1,1,-57.119618589189514
1325,2024-09-26 11:15:00,-2.105172180726657,98965.64322053047,-1034.3567794695668,-9.896564322053049,-1,0,-52.62930451816642
1326,2024-09-26 11:20:00,0.7778687847533735,98965.64322053047,-1034.3567794695668,38.89343923766867,-1,0,0.0
1327,2024-09-26 11:25:00,1.1681888132313047,98965.64322053047,-1034.3567794695668,58.40944066156524,-1,0,0.0
1328,2024-09-26 11:30:00,0.8406854707913837,98986.66035730026,-1013.3396426997823,-9.898666035730027,1,1,21.017136769784592
1329,2024-09-26 11:35:00,0.34417916382958336,98995.264836396,-1004.7351636040427,-9.899526483639601,-1,0,8.604479095739585
1330,2024-09-26 11:40:00,-0.5789485330861289,98980.79112306885,-1019.2088769311958,-9.898079112306885,1,1,-14.473713327153224
1331,2024-09-26 11:45:00,-0.2512047325158036,98980.79112306885,-1019.2088769311958,-12.560236625790182,1,1,0.0
1332,2024-09-26 11:50:00,0.707171972338972,98980.79112306885,-1019.2088769311958,35.3585986169486,1,1,0.0
1333,2024-09-26 11:55:00,-1.1822570526524288,98951.23469675254,-1048.7653032475066,-9.895123469675255,-1,0,-29.55642631631072
1334,2024-09-26 12:00:00,-0.7834599816532812,98951.23469675254,-1048.7653032475066,-39.17299908266406,-1,0,0.0
1335,2024-09-26 12:05:00,-1.1110368237616248,98923.4587761585,-1076.5412238415472,-9.89234587761585,1,1,-27.77592059404062
1336,2024-09-26 12:10:00,-0.9332755187735567,98900.12688818916,-1099.873111810886,-9.890012688818917,-1,0,-23.33188796933892
1337,2024-09-26 12:15:00,-2.6712149642333043,98833.34651408333,-1166.6534859167186,-9.883334651408333,1,1,-66.7803741058326
1338,2024-09-26 12:20:00,0.2097510577937686,98833.34651408333,-1166.6534859167186,10.48755288968843,1,1,0.0
1339,2024-09-26 12:25:00,0.6703102543750524,98833.34651408333,-1166.6534859167186,33.515512718752625,1,1,0.0
1340,2024-09-26 12:30:00,-4.545620072893348,98719.706012261,-1280.2939877390522,-9.8719706012261,-1,0,-113.64050182233369
1341,2024-09-26 12:35:00,-0.29382047677677187,98712.36050034157,-1287.6394996584715,-9.871236050034158,1,1,-7.345511919419296
1342,2024-09-26 12:40:00,-1.632030073256009,98712.36050034157,-1287.6394996584715,-81.60150366280044,1,1,0.0
1343,2024-09-26 12:45:00,2.043806087296784,98763.45565252399,-1236.544347476052,-9.8763455652524,-1,0,51.095152182419596
1344,2024-09-26 12:50:00,0.41413202987688735,98773.80895327091,-1226.1910467291298,-9.877380895327091,1,1,10.353300746922184
1345,2024-09-26 12:55:00,0.520580444637192,98786.82346438685,-1213.1765356132,-9.878682346438685,-1,0,13.0145111159298
1346,2024-09-26 13:00:00,0.45774628784283594,98786.82346438685,-1213.1765356132,22.887314392141796,-1,0,0.0
1347,2024-09-26 13:05:00,1.7329634582093714,98786.82346438685,-1213.1765356132,86.64817291046856,-1,0,0.0
1348,2024-09-26 13:10:00,2.362640901047035,98845.88948691303,-1154.1105130870242,-9.884588948691302,1,1,59.066022526175885
1349,2024-09-26 13:15:00,-0.5878857570137431,98845.88948691303,-1154.1105130870242,-29.394287850687157,1,1,0.0
1350,2024-09-26 13:20:00,-1.7407316012216942,98845.88948691303,-1154.1105130870242,-87.0365800610847,1,1,0.0
1351,2024-09-26 13:25:00,-0.9681102789147329,98821.68672994016,-1178.3132700598926,-9.882168672994018,-1,0,-24.202756972868322
1352,2024-09-26 13:30:00,-4.266499403892132,98715.02424484286,-1284.9757551571959,-9.871502424484285,1,1,-106.66248509730329
1353,2024-09-26 13:35:00,0.1565267955880223,98715.02424484286,-1284.9757551571959,7.826339779401115,1,1,0.0
1354,2024-09-26 13:40:00,-4.399718967570877,98605.03127065359,-1394.9687293464679,-9.860503127065359,-1,0,-109.99297418927192
1355,2024-09-26 13:45:00,-0.22256599589635775,98599.46712075618,-1400.5328792438768,-9.859946712075619,1,1,-5.564149897408944
1356,2024-09-26 13:50:00,-1.099686922747887,98599.46712075618,-1400.5328792438768,-54.98434613739435,1,1,0.0
1357,2024-09-26 13:55:00,-1.9212164299318917,98551.43671000788,-1448.563289992174,-9.85514367100079,-1,0,-48.03041074829729
1358,2024-09-26 14:00:00,-0.8237996386101877,98530.84171904263,-1469.1582809574288,-9.853084171904264,1,1,-20.59499096525469
1359,2024-09-26 14:05:00,-4.962302819604878,98406.7841485525,-1593.215851447551,-9.840678414855251,-1,0,-124.05757049012198
1360,2024-09-26 00:00:00,-0.2,100000.0,0.0,-10.0,1,1,0.0
1361,2024-09-26 00:05:00,0.5296662024349034,100013.24165506088,13.241655060872585,-10.001324165506087,-1,0,13.241655060872585
1362,2024-09-26 00:10:00,-0.32579314367471973,100013.24165506088,13.241655060872585,-16.289657183735986,-1,0,0.0
1363,2024-09-26 00:15:00,-1.1594751818993285,99984.25477551339,-15.745224486610628,-9.99842547755134,1,1,-28.986879547483213
1364,2024-09-26 00:20:00,-0.002410211239702775,99984.25477551339,-15.745224486610628,-0.12051056198513876,1,1,0.0
1365,2024-09-26 00:25:00,-0.36888085460783265,99975.0327541482,-24.967245851806446,-9.99750327541482,-1,0,-9.222021365195817
1366,2024-09-26 00:30:00,-0.2717750796105276,99975.0327541482,-24.967245851806446,-13.58875398052638,-1,0,0.0
1367,2024-09-26 00:35:00,-1.0871290484477514,99947.854527937,-52.14547206300023,-9.9947854527937,1,1,-27.178226211193785
1368,2024-09-26 00:40:00,-1.5893074871226327,99908.12184075893,-91.87815924106604,-9.990812184075894,-1,0,-39.73268717806582
1369,2024-09-26 00:45:00,-0.41517414957163934,99908.12184075893,-91.87815924106604,-20.758707478581968,-1,0,0.0
1370,2024-09-26 00:50:00,-1.2300238580874925,99877.37124430675,-122.62875569325337,-9.987737124430677,1,1,-30.750596452187317
1371,2024-09-26 00:55:00,-0.14593763750034833,99877.37124430675,-122.62875569325337,-7.296881875017416,1,1,0.0
1372,2024-09-26 01:00:00,0.12314788744097784,99877.37124430675,-122.62875569325337,6.157394372048891,1,1,0.0
1373,2024-09-26 01:05:00,-0.3308742244074013,99877.37124430675,-122.62875569325337,-5.502978375415213,1,1,0.0
1374,2024-09-26 01:10:00,-0.10398651111635386,99877.37124430675,-122.62875569325337,-1.0182196263798335,1,1,0.0
1375,2024-09-26 01:15:00,-0.06644854207654492,99877.37124430675,-122.62875569325337,-0.12126787658869098,1,1,0.0
1376,2024-09-26 01:20:00,-1.229512756177382,99846.63342540231,-153.36657459768793,-9.984663342540232,-1,0,-30.737818904434548
1377,2024-09-26 01:25:00,-0.3431768428170373,99846.63342540231,-153.36657459768793,-17.158842140851867,-1,0,0.0
1378,2024-09-26 01:30:00,-0.26065585118985435,99840.11702912256,-159.88297087743427,-9.984011702912255,1,1,-6.516396279746358
1379,2024-09-26 01:35:00,0.176990317499768,99840.11702912256,-159.88297087743427,8.849515874988402,1,1,0.0
1380,2024-09-26 01:40:00,0.5643314076826533,99854.22531431462,-145.77468568536796,-9.985422531431462,-1,0,14.108285192066333
1381,2024-09-26 01:45:00,-0.27144087544794226,99854.22531431462,-145.77468568536796,-13.572043772397114,-1,0,0.0
1382,2024-09-26 01:50:00,-0.4149057250865684,99854.22531431462,-145.77468568536796,-20.74528625432842,-1,0,0.0
1383,2024-09-26 01:55:00,-0.6301029995441094,99854.22531431462,-145.77468568536796,-31.50514997720547,-1,0,0.0
1384,2024-09-26 02:00:00,-1.94666737150244,99805.55863002707,-194.44136997292895,-9.980555863002706,1,1,-48.666684287561004
1385,2024-09-26 02:05:00,-1.2284626698172532,99774.84706328163,-225.15293671836028,-9.977484706328163,-1,0,-30.71156674543133
1386,2024-09-26 02:10:00,-0.9057033233917596,99752.20448019684,-247.79551980315426,-9.975220448019684,1,1,-22.64258308479399
1387,2024-09-26 02:15:00,-0.3427930872220016,99752.20448019684,-247.79551980315426,-17.139654361100078,1,1,0.0
1388,2024-09-26 02:20:00,-0.12786006982998743,99752.20448019684,-247.79551980315426,-6.393003491499372,1,1,0.0
1389,2024-09-26 02:25:00,-0.15328306357074994,99748.37240360757,-251.62759639242302,-9.974837240360758,-1,0,-3.8320765892687483
1390,2024-09-26 02:30:00,-0.32484926479310394,99748.37240360757,-251.62759639242302,-16.242463239655198,-1,0,0.0
1391,2024-09-26 02:35:00,-0.34275676764834456,99748.37240360757,-251.62759639242302,-17.137838382417225,-1,0,0.0
1392,2024-09-26 02:40:00,-0.10995923053180753,99748.37240360757,-251.62759639242302,-5.497961526590377,-1,0,0.0
1393,2024-09-26 02:45:00,-0.378571773358428,99748.37240360757,-251.62759639242302,-18.928588667921403,-1,0,0.0
1394,2024-09-26 02:50:00,-0.18907099664494992,99743.64562869145,-256.3543713085468,-9.974364562869145,1,1,-4.726774916123748
1395,2024-09-26 02:55:00,-0.15327569945275785,99739.81373620513,-260.18626379486574,-9.973981373620514,-1,0,-3.831892486318946
1396,2024-09-26 03:00:00,-0.43225510048893595,99739.81373620513,-260.18626379486574,-21.6127550244468,-1,0,0.0
1397,2024-09-26 03:05:00,-0.9411792794675645,99716.28425421845,-283.71574578155486,-9.971628425421844,1,1,-23.529481986689113
1398,2024-09-26 03:10:00,0.09722715872147247,99718.7149331865,-281.28506681351803,-9.97187149331865,-1,0,2.430678968036812
1399,2024-09-26 03:15:00,-0.4500004553456137,99718.7149331865,-281.28506681351803,-22.500022767280687,-1,0,0.0
1400,2024-09-26 03:20:00,-0.3247189426057947,99718.7149331865,-281.28506681351803,-16.235947130289734,-1,0,0.0
1401,2024-09-26 03:25:00,-0.547161637683306,99705.03589224441,-294.96410775560065,-9.970503589224442,1,1,-13.679040942082647
1402,2024-09-26 03:30:00,-0.9050057178389254,99682.41074929845,-317.5892507015738,-9.968241074929846,-1,0,-22.625142945973135
1403,2024-09-26 03:35:00,-0.3679975729403012,99673.21080997495,-326.7891900250813,-9.967321080997495,1,1,-9.19993932350753
1404,2024-09-26 03:40:00,-0.34248821720401573,99673.21080997495,-326.7891900250813,-17.124410860200786,1,1,0.0
1405,2024-09-26 03:45:00,-0.700342706163783,99673.21080997495,-326.7891900250813,-35.01713530818915,1,1,0.0
1406,2024-09-26 03:50:00,-0.7361281550596007,99673.21080997495,-326.7891900250813,-36.806407752980036,1,1,0.0
1407,2024-09-26 03:55:00,-1.2267681306925273,99642.54160670763,-357.45839329239453,-9.964254160670762,-1,0,-30.669203267313183
1408,2024-09-26 04:00:00,-0.7255765943534663,99624.4021918488,-375.5978081512312,-9.96244021918488,1,1,-18.13941485883666
1409,2024-09-26 04:05:00,-1.190452492268078,99594.6408795421,-405.35912045793316,-9.959464087954212,-1,0,-29.761312306701946
1410,2024-09-26 04:10:00,-0.7967571270363369,99574.7219513662,-425.2780486338416,-9.957472195136619,1,1,-19.918928175908423
1411,2024-09-26 04:15:00,-0.18877065174694435,99570.00268507253,-429.9973149275152,-9.957000268507253,-1,0,-4.719266293673609
1412,2024-09-26 04:20:00,-0.16338904393801718,99570.00268507253,-429.9973149275152,-8.169452196900858,-1,0,0.0
1413,2024-09-26 04:25:00,-0.12763808250588926,99570.00268507253,-429.9973149275152,-6.381904125294463,-1,0,0.0
1414,2024-09-26 04:30:00,-0.295996510082403,99562.60277232046,-437.3972276795753,-9.956260277232047,1,1,-7.399912752060075
1415,2024-09-26 04:35:00,0.5159307439830709,99562.60277232046,-437.3972276795753,25.796537199153548,1,1,0.0
1416,2024-09-26 04:40:00,0.034523494511094766,99562.60277232046,-437.3972276795753,7.920138460970673,1,1,0.0
1417,2024-09-26 04:45:00,0.47893915375936735,99562.60277232046,-437.3972276795753,24.008897325323353,1,1,0.0
1418,2024-09-26 04:50:00,0.3756207416639724,99562.60277232046,-437.3972276795753,19.539797640787555,1,1,0.0
1419,2024-09-26 04:55:00,0.09381335418178327,99562.60277232046,-437.3972276795753,9.707778334781022,1,1,0.0
1420,2024-09-26 05:00:00,0.09381335418178327,99562.60277232046,-437.3972276795753,9.707778334781022,1,1,0.0
1421,2024-09-26 05:05:00,0.32995760221062603,99562.60277232046,-437.3972276795753,17.75215776695736,1,1,0.0
1422,2024-09-26 05:10:00,0.5516835414592779,99562.60277232046,-437.3972276795753,27.584177072963897,1,1,0.0
1423,2024-09-26 05:15:00,0.8555823200084264,99562.60277232046,-437.3972276795753,42.77911600042132,1,1,0.0
1424,2024-09-26 05:20:00,0.9985935099140482,99562.60277232046,-437.3972276795753,49.92967549570241,1,1,0.0
1425,2024-09-26 05:25:00,1.087975503604764,99562.60277232046,-437.3972276795753,54.398775180238204,1,1,0.0
1426,2024-09-26 05:30:00,1.3024922884631966,99562.60277232046,-437.3972276795753,65.12461442315984,1,1,0.0
1427,2024-09-26 05:35:00,2.0634369535516788,99614.18869615925,-385.8113038407833,-9.961418869615924,-1,0,51.58592383879197
1428,2024-09-26 05:40:00,-0.5824181652830391,99599.62824202717,-400.37175797285926,-9.959962824202718,1,1,-14.560454132075979
1429,2024-09-26 05:45:00,-0.29645418666645124,99592.21688736051,-407.78311263952054,-9.959221688736053,-1,0,-7.411354666661282
1430,2024-09-26 05:50:00,-0.18131683355081804,99592.21688736051,-407.78311263952054,-9.065841677540902,-1,0,0.0
1431,2024-09-26 05:55:00,-0.5108275433576649,99579.44619877657,-420.5538012234622,-9.957944619877658,1,1,-12.770688583941624
1432,2024-09-26 06:00:00,0.6682784049036022,99596.15315889916,-403.84684110087215,-9.959615315889918,-1,0,16.706960122590054
1433,2024-09-26 06:05:00,-0.40374351820483817,99586.05957094404,-413.9404290559931,-9.958605957094404,1,1,-10.093587955120954
1434,2024-09-26 06:10:00,-0.27062400044846646,99586.05957094404,-413.9404290559931,-13.531200022423324,1,1,0.0
1435,2024-09-26 06:15:00,-1.3325239974557122,99552.74647100765,-447.2535289923859,-9.955274647100765,-1,0,-33.3130999363928
1436,2024-09-26 06:20:00,-1.3322574747274776,99519.44003413946,-480.55996586057285,-9.951944003413947,1,1,-33.306436868186935
1437,2024-09-26 06:25:00,-0.26067845431688935,99512.92307278154,-487.0769272184951,-9.951292307278155,-1,0,-6.516961357922234
1438,2024-09-26 06:30:00,-1.295881976201074,99480.52602337651,-519.4739766235219,-9.948052602337652,1,1,-32.39704940502685
1439,2024-09-26 06:35:00,-0.2168004527446557,99480.52602337651,-519.4739766235219,-10.840022637232785,1,1,0.0
1440,2024-09-26 06:40:00,-0.19896105204675302,99480.52602337651,-519.4739766235219,-9.948052602337652,1,1,0.0
1441,2024-09-26 06:45:00,0.3005421675024439,99480.52602337651,-519.4739766235219,15.027108375122195,1,1,0.0
1442,2024-09-26 06:50:00,-0.05298168011660666,99480.52602337651,-519.4739766235219,2.5395278863922712,1,1,0.0
1443,2024-09-26 06:55:00,-0.47634922062881474,99480.52602337651,-519.4739766235219,-7.272142497592835,1,1,0.0
1444,2024-09-26 07:00:00,0.4075785716914443,99480.52602337651,-519.4739766235219,20.378928584572215,1,1,0.0
1445,2024-09-26 07:05:00,0.20306233026747192,99485.6025816332,-514.3974183668352,-9.94856025816332,-1,0,5.076558256686798
1446,2024-09-26 07:10:00,-1.0812866902393494,99458.57041437722,-541.4295856228189,-9.945857041437721,1,1,-27.032167255983737
1447,2024-09-26 07:15:00,-0.12759830756421683,99458.57041437722,-541.4295856228189,-6.379915378210843,1,1,0.0
1448,2024-09-26 07:20:00,-0.32372509904159624,99458.57041437722,-541.4295856228189,-16.18625495207981,1,1,0.0
1449,2024-09-26 07:25:00,-1.5539749728537804,99458.57041437722,-541.4295856228189,-77.69874864268903,1,1,0.0
1450,2024-09-26 07:30:00,-2.721084500605739,99390.54330186207,-609.4566981379623,-9.939054330186208,-1,0,-68.02711251514347
1451,2024-09-26 07:35:00,0.880700521352675,99412.56081489589,-587.4391851041455,-9.94125608148959,1,1,22.017513033816876
1452,2024-09-26 07:40:00,0.06081911062851262,99414.0812926616,-585.9187073384327,-9.941408129266161,-1,0,1.5204777657128155
1453,2024-09-26 07:45:00,-0.4742678009194484,99402.22459763862,-597.7754023614189,-9.940222459763863,1,1,-11.85669502298621
1454,2024-09-26 07:50:00,-0.1532812459495065,99398.39256648989,-601.6074335101565,-9.93983925664899,-1,0,-3.832031148737663
1455,2024-09-26 07:55:00,2.9851058664583094,99473.02021315134,-526.9797868486987,-9.947302021315135,1,1,74.62764666145773
1456,2024-09-26 08:00:00,-2.05640204713547,99473.02021315134,-526.9797868486987,-102.8201023567735,1,1,0.0
1457,2024-09-26 08:05:00,-3.510256081786584,99385.26381110668,-614.7361888933633,-9.93852638111067,-1,0,-87.75640204466461
1458,2024-09-26 08:10:00,-0.32376659224564974,99385.26381110668,-614.7361888933633,-16.188329612282487,-1,0,0.0
1459,2024-09-26 08:15:00,-1.1094561413070796,99385.26381110668,-614.7361888933633,-55.47280706535398,-1,0,0.0
1460,2024-09-26 08:20:00,-1.330833100044996,99351.99298360555,-648.0070163944882,-9.935199298360557,1,1,-33.2708275011249
1461,2024-09-26 08:25:00,-2.2225289812790123,99296.42975907358,-703.5702409264635,-9.929642975907358,-1,0,-55.56322453197531
1462,2024-09-26 08:30:00,-1.626163060025832,99296.42975907358,-703.5702409264635,-81.3081530012916,-1,0,0.0
1463,2024-09-26 08:35:00,-5.505824197914592,99158.78415412572,-841.2158458743284,-9.915878415412573,1,1,-137.6456049478648
1464,2024-09-26 08:40:00,-0.7500797532947387,99158.78415412572,-841.2158458743284,-37.50398766473694,1,1,0.0
1465,2024-09-26 08:45:00,-1.3374394986027691,99158.78415412572,-841.2158458743284,-66.87197493013846,1,1,0.0
1466,2024-09-26 08:50:00,-1.5154273002112753,99158.78415412572,-841.2158458743284,-75.77136501056377,1,1,0.0
1467,2024-09-26 08:55:00,-1.301841938281226,99158.78415412572,-841.2158458743284,-65.0920969140613,1,1,0.0
1468,2024-09-26 09:00:00,0.0686641341047052,99158.78415412572,-841.2158458743284,3.4332067052352606,1,1,0.0
1469,2024-09-26 09:05:00,0.701677750525568,99176.32609788886,-823.6739021111891,-9.917632609788887,-1,0,17.5419437631392
1470,2024-09-26 09:10:00,-0.28732875757299164,99176.32609788886,-823.6739021111891,-14.366437878649583,-1,0,0.0
1471,2024-09-26 09:15:00,0.22873265361587636,99176.32609788886,-823.6739021111891,11.436632680793819,-1,0,0.0
1472,2024-09-26 09:20:00,-0.27383974294438507,99176.32609788886,-823.6739021111891,-3.689305233368108,-1,0,0.0
1473,2024-09-26 09:25:00,-2.1367724495749796,99176.32609788886,-823.6739021111891,-30.38213684659155,-1,0,0.0
1474,2024-09-26 09:30:00,-2.0747946518094214,99124.45623159362,-875.5437684064246,-9.91244562315936,1,1,-51.86986629523554
1475,2024-09-26 09:35:00,-1.3263474549793834,99091.29754521913,-908.7024547809092,-9.909129754521913,-1,0,-33.15868637448459
1476,2024-09-26 09:40:00,-0.07374628835599376,99091.29754521913,-908.7024547809092,-3.687314417799688,-1,0,0.0
1477,2024-09-26 09:45:00,-0.7571735945435991,99072.36820535554,-927.6317946444992,-9.907236820535553,1,1,-18.929339863589977
1478,2024-09-26 09:50:00,0.015135809400931066,99072.36820535554,-927.6317946444992,0.7567904700465533,1,1,0.0
1479,2024-09-26 09:55:00,-1.3612701929960593,99038.33645053064,-961.6635494694007,-9.903833645053064,-1,0,-34.03175482490148
1480,2024-09-26 10:00:00,1.0559397987878634,99064.73494550033,-935.2650544997041,-9.906473494550033,1,1,26.398494969696586
1481,2024-09-26 10:05:00,-0.16256375762524009,99064.73494550033,-935.2650544997041,-8.128187881262004,1,1,0.0
1482,2024-09-26 10:10:00,-0.3302098555330867,99056.479699112,-943.5203008880312,-9.9056479699112,-1,0,-8.255246388327167
1483,2024-09-26 10:15:00,-0.6146410606007469,99041.11367259697,-958.8863274030499,-9.904111367259697,1,1,-15.366026515018671
1484,2024-09-26 10:20:00,0.17524190159021805,99041.11367259697,-958.8863274030499,8.762095079510901,1,1,0.0
1485,2024-09-26 10:25:00,0.8863354805145868,99041.11367259697,-958.8863274030499,44.31677402572934,1,1,0.0
1486,2024-09-26 10:30:00,0.04573420318119681,99041.11367259697,-958.8863274030499,13.206429947798073,1,1,0.0
1487,2024-09-26 10:35:00,0.40894594063289863,99041.11367259697,-958.8863274030499,24.76170060531709,1,1,0.0
1488,2024-09-26 10:40:00,1.7929797936432748,99041.11367259697,-958.8863274030499,89.64898968216374,1,1,0.0
1489,2024-09-26 10:45:00,1.6451207010984847,99041.11367259697,-958.8863274030499,82.5380538929319,1,1,0.0
1490,2024-09-26 10:50:00,2.656130068017502,99107.51692429741,-892.4830757026124,-9.910751692429741,-1,0,66.40325170043755
1491,2024-09-26 10:55:00,-1.4327804008756788,99071.69741427552,-928.3025857245043,-9.907169741427552,1,1,-35.81951002189197
1492,2024-09-26 11:00:00,0.10385301109990774,99071.69741427552,-928.3025857245043,5.192650554995387,1,1,0.0
1493,2024-09-26 11:05:00,0.12161750556600923,99071.69741427552,-928.3025857245043,6.080875278300461,1,1,0.0
1494,2024-09-26 11:10:00,1.3389525827175124,99105.17122884346,-894.8287711565665,-9.910517122884347,-1,0,33.47381456793781
1495,2024-09-26 11:15:00,0.5215998078144175,99118.21122403882,-881.788775961206,-9.911821122403884,1,1,13.03999519536044
1496,2024-09-26 11:20:00,-1.1755408123519222,99118.21122403882,-881.788775961206,-58.777040617596114,1,1,0.0
1497,2024-09-26 11:25:00,-3.529124336294218,99029.98311563146,-970.0168843685615,-9.902998311563147,-1,0,-88.22810840735545
1498,2024-09-26 11:30:00,-0.7487940518185432,99029.98311563146,-970.0168843685615,-37.43970259092716,-1,0,0.0
1499,2024-09-26 11:35:00,-1.3172937530700441,99029.98311563146,-970.0168843685615,-65.8646876535022,-1,0,0.0
1500,2024-09-26 11:40:00,-1.2107000590855108,99029.98311563146,-970.0168843685615,-60.53500295427554,-1,0,0.0
1501,2024-09-26 11:45:00,-1.1574032120932443,99029.98311563146,-970.0168843685615,-57.87016060466221,-1,0,0.0
1502,2024-09-26 11:50:00,-4.629996585670533,98914.23320098969,-1085.7667990103248,-9.89142332009897,1,1,-115.74991464176333
1503,2024-09-26 11:55:00,-1.2969444429349168,98914.23320098969,-1085.7667990103248,-64.84722214674584,1,1,0.0
